Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2000","2000","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2001","2001","1000 tonnes","-0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2002","2002","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2003","2003","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2004","2004","1000 tonnes","-0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2005","2005","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2006","2006","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2007","2007","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2008","2008","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2009","2009","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2010","2010","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2011","2011","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2012","2012","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5131","Processing","2914","Vegetable Oils","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1961","1961","1000 tonnes","617","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1962","1962","1000 tonnes","721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1963","1963","1000 tonnes","696","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1964","1964","1000 tonnes","704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1965","1965","1000 tonnes","739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1966","1966","1000 tonnes","806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1967","1967","1000 tonnes","640","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1968","1968","1000 tonnes","662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1969","1969","1000 tonnes","716","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1970","1970","1000 tonnes","715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1971","1971","1000 tonnes","828","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1972","1972","1000 tonnes","780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1973","1973","1000 tonnes","620","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1974","1974","1000 tonnes","798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1975","1975","1000 tonnes","799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1976","1976","1000 tonnes","855","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1977","1977","1000 tonnes","872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1978","1978","1000 tonnes","994","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1979","1979","1000 tonnes","983","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1980","1980","1000 tonnes","847","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1981","1981","1000 tonnes","903","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1982","1982","1000 tonnes","897","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1983","1983","1000 tonnes","1036","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1984","1984","1000 tonnes","902","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1985","1985","1000 tonnes","1258","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1986","1986","1000 tonnes","1378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1987","1987","1000 tonnes","1555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1988","1988","1000 tonnes","1380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1989","1989","1000 tonnes","1506","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1990","1990","1000 tonnes","2070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1991","1991","1000 tonnes","1911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1992","1992","1000 tonnes","2071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1993","1993","1000 tonnes","2190","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1994","1994","1000 tonnes","1988","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1995","1995","1000 tonnes","2144","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1996","1996","1000 tonnes","2787","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1997","1997","1000 tonnes","2700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1998","1998","1000 tonnes","3081","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","1999","1999","1000 tonnes","3204","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2000","2000","1000 tonnes","2554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2001","2001","1000 tonnes","2043","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2002","2002","1000 tonnes","2280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2003","2003","1000 tonnes","2246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2004","2004","1000 tonnes","2500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2005","2005","1000 tonnes","2413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2006","2006","1000 tonnes","2651","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2007","2007","1000 tonnes","2736","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2008","2008","1000 tonnes","3143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2009","2009","1000 tonnes","3030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2010","2010","1000 tonnes","3116","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2011","2011","1000 tonnes","3744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2012","2012","1000 tonnes","3771","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5154","Other uses","2914","Vegetable Oils","2013","2013","1000 tonnes","4424","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1961","1961","1000 tonnes","2262","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1962","1962","1000 tonnes","2279","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1963","1963","1000 tonnes","2378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1964","1964","1000 tonnes","2706","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1965","1965","1000 tonnes","2691","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1966","1966","1000 tonnes","2873","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1967","1967","1000 tonnes","2954","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1968","1968","1000 tonnes","2997","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1969","1969","1000 tonnes","3340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1970","1970","1000 tonnes","3533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1971","1971","1000 tonnes","3436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1972","1972","1000 tonnes","3733","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1973","1973","1000 tonnes","3722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1974","1974","1000 tonnes","3855","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1975","1975","1000 tonnes","3856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1976","1976","1000 tonnes","4683","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1977","1977","1000 tonnes","4352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1978","1978","1000 tonnes","4566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1979","1979","1000 tonnes","4660","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1980","1980","1000 tonnes","4744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1981","1981","1000 tonnes","4820","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1982","1982","1000 tonnes","5022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1983","1983","1000 tonnes","5234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1984","1984","1000 tonnes","5200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1985","1985","1000 tonnes","5663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1986","1986","1000 tonnes","5662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1987","1987","1000 tonnes","5588","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1988","1988","1000 tonnes","5986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1989","1989","1000 tonnes","5752","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1990","1990","1000 tonnes","6098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1991","1991","1000 tonnes","6220","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1992","1992","1000 tonnes","6407","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1993","1993","1000 tonnes","6438","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1994","1994","1000 tonnes","6558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1995","1995","1000 tonnes","6515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1996","1996","1000 tonnes","6333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1997","1997","1000 tonnes","6577","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1998","1998","1000 tonnes","6635","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","1999","1999","1000 tonnes","6825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2000","2000","1000 tonnes","7856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2001","2001","1000 tonnes","7467","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2002","2002","1000 tonnes","7782","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2003","2003","1000 tonnes","7767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2004","2004","1000 tonnes","8028","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2005","2005","1000 tonnes","8352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2006","2006","1000 tonnes","8295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2007","2007","1000 tonnes","8469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2008","2008","1000 tonnes","8671","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2009","2009","1000 tonnes","9182","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2010","2010","1000 tonnes","9248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2011","2011","1000 tonnes","9582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2012","2012","1000 tonnes","9599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5142","Food","2914","Vegetable Oils","2013","2013","1000 tonnes","9651","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1961","1961","1000 tonnes","18948","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1962","1962","1000 tonnes","19901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1963","1963","1000 tonnes","18926","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1964","1964","1000 tonnes","18698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1965","1965","1000 tonnes","19299","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1966","1966","1000 tonnes","19480","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1967","1967","1000 tonnes","20896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1968","1968","1000 tonnes","22872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1969","1969","1000 tonnes","20448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1970","1970","1000 tonnes","20763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1971","1971","1000 tonnes","21882","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1972","1972","1000 tonnes","22237","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1973","1973","1000 tonnes","22019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1974","1974","1000 tonnes","23593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1975","1975","1000 tonnes","24594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1976","1976","1000 tonnes","23930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1977","1977","1000 tonnes","25597","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1978","1978","1000 tonnes","25611","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1979","1979","1000 tonnes","26524","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1980","1980","1000 tonnes","24658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1981","1981","1000 tonnes","24831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1982","1982","1000 tonnes","27172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1983","1983","1000 tonnes","25501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1984","1984","1000 tonnes","27251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1985","1985","1000 tonnes","27284","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1986","1986","1000 tonnes","26698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1987","1987","1000 tonnes","28127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1988","1988","1000 tonnes","27192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1989","1989","1000 tonnes","30570","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1990","1990","1000 tonnes","31375","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1991","1991","1000 tonnes","31419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1992","1992","1000 tonnes","31878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1993","1993","1000 tonnes","32093","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1994","1994","1000 tonnes","36473","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1995","1995","1000 tonnes","35039","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1996","1996","1000 tonnes","35599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1997","1997","1000 tonnes","35710","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1998","1998","1000 tonnes","34350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","1999","1999","1000 tonnes","38971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2000","2000","1000 tonnes","39443","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2001","2001","1000 tonnes","36929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2002","2002","1000 tonnes","39053","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2003","2003","1000 tonnes","37879","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2004","2004","1000 tonnes","39798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2005","2005","1000 tonnes","36966","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","231","United States of America","5511","Production","2918","Vegetables","2006","2006","1000 tonnes","37303","A","Aggregate, may include official, semi-official, estimated or calculated data"
